Unnamed: 0,RecipeDB Ingredient,Sueatable Ingredient,Similarity
5915,buffalo sauce,BUFFALO MILK,0.8401886
5916,vegetable corn green bean,GREEN BEAN,0.8536159
5924,superfine castor sugar,BEET SUGAR,0.8437468
5939,pumpkin seed pepitas,PUMPKIN,0.8420563
5940,turkey fillet,TURKEY WITH BONE,0.866725
5943,chicken apple sausage,CHICKEN WITH BONE,0.82816046
5946,veggie crumbles beef,BEEF WITH BONE,0.8668108
5947,breadcrumb wheat,WHOLE WHEAT FLOUR,0.88123393
5948,turkey sausage link,PORK SAUSAGE,0.83127534
5950,red pepper green,RED CHILLI,0.8191351
5953,wheat wrap,WHEAT,0.9438703
5957,gulf shrimp,SHRIMP,0.8201996
5960,japanese turnip,TURNIP,0.84404814
5962,lemon concentrate,LEMON,0.9541999
5963,pork vegetable oil,PORK SAUSAGE,0.85400945
5971,soybean sprout,SOYBEAN,0.9332636
5978,bulk chorizo sausage,PORK SAUSAGE,0.85198766
5980,pimenton,QUINOA,0.87469304
5985,cucumber juice,CUCUMBER,0.8983468
5988,durian,QUORN,0.90392864
5990,vanilla almond milk,ALMOND MILK,0.88508415
5991,lingonberry sauce,CRANBERRY JUICE,0.90066826
5994,apricot preserve peach,PEACH,0.83228856
5997,vanilla flavor pudding pie filling,CHOCOLATE CREAM COOKY,0.8466518
6001,strawberry cream liqueur,STRAWBERRY JUICE,0.8782022
6007,home beef gravy,BEEF WITH BONE,0.81918806
6009,salmon roe,SALMON,0.94209653
6010,frito,PORBEAGLE,0.8149831
6012,beef tri tip,BEEF WITH BONE,0.8566493
6017,fillet rockfish,ROCK FISH,0.9145453
6021,hellmanns mayonnaise,MAYONNAISE,0.929491
6023,spear asparagus,ASPARAGUS,0.8437186
6028,white chocolate curl,CHOCOLATE CREAM COOKY,0.82882905
6034,crabapple,LOBSTER,0.8155361
6038,dulse,QUORN,0.898834
6041,tomato wedge,TOMATO,0.9505247
6043,self rising cornmeal mix,BUCKWHEAT FLOUR,0.8280119
6044,sage pork sausage,PORK SAUSAGE,0.9374206
6045,pimiento green olive,GREEN BEAN,0.8535881
6046,chicken patty,CHICKEN WITH BONE,0.8889549
6052,pear syrup,PEAR JUICE,0.95026416
6055,gherkin pickle,CELERY,0.81146806
6059,pork rib chop,PORK WITH BONE,0.8975365
6061,cantal cheese,CHEESE SEMIHARD,0.88579404
6062,panko,HAKE,0.82960737
6065,beet green,GREEN BEAN,0.85513186
6067,grape jam jelly,CRANBERRY JUICE,0.8591924
6072,cooking liquid,COOKY,0.83490527
6073,green seasoning,GREEN BEAN,0.8730773
6074,pineapple rum,PINEAPPLE JUICE,0.90648043
6075,salt herring fillet,COD FISH STICK,0.83179986
6077,breadcrumb cracker crumb,WHOLEGRAIN CRACKER,0.8222238
6078,velveeta pepper jack cheese,CHEESE SEMIHARD,0.83284074
6080,milk raisin,YOGURT FLAVOUR,0.81675136
6081,oka cheese,CHEESE,0.90697753
6082,chicken stock veal,CHICKEN WITH BONE,0.8612652
6086,wheat sandwich bread,WHOLE WHEAT FLOUR,0.8134982
6088,rosamarina pasta,PASTA,0.86701214
6099,parkay margarine,MARGARINE,0.8933004
6102,turkey breast chicken,CHICKEN WITH BONE,0.8568054
6103,part cottage cheese,CHEESE SEMIHARD,0.81000906
6109,vanilla sponge cake,CHOCOLATE CREAM COOKY,0.8178408
6111,pequin pepper,PEPPER,0.86271816
6112,kraft reg ; parmesan cheese,CHEESE SEMIHARD,0.8668928
6115,cheddar cheese sauce,CHEESE SEMIHARD,0.86675686
6116,honeysuckle white,STRAWBERRY,0.81665015
6125,red chicory,RED CHILLI,0.8667488
6127,limburger cheese,CHEESE,0.839041
6129,standing beef rib roast,BEEF WITH BONE,0.8251097
6130,almond brickle chip,ALMOND PASTE,0.84986246
6132,beef arm roast,BEEF WITH BONE,0.8468247
6134,averna amaro,GRANA PADANO,0.8338866
6144,chipotle cheddar cheese,CHEESE SEMIHARD,0.8487457
6145,wheat sandwich wrap,WHOLE WHEAT FLOUR,0.83135086
6147,pork veal,PORK HAM,0.92796546
6148,yardlong bean,BEAN,0.8690363
6149,goat cheese cream,GOAT CHEESE,0.8819147
6150,red pear,WINE RED,0.8186176
6152,nonpareil,SOLE,0.8459778
6153,bread french,BREAD WHOLE,0.8375143
6155,lettuce head,LETTUCE,0.9643276
6156,pork blood,PORK NECK,0.8807403
6162,camp coffee,COFFEE FILTER,0.82022077
6164,multi grain flour,WHOLE WHEAT FLOUR,0.858191
6169,key lime yogurt,YOGURT FLAVOUR,0.941692
6170,sweetbread,SWEET POTATO,0.8447811
6172,sugar jelly,BEET SUGAR,0.8363701
6176,liquid coffee creamer,COFFEE POWDER,0.90013814
6177,coconut shelf stable,COCONUT,0.8737694
6178,mushroom portobello,MUSHROOM,0.8558247
6180,chicken beef,CHICKEN WITH BONE,0.88358396
6189,bacon joint,BACON,0.9437599
6190,el,EMMENTAL,0.8581975
6191,yeast machine,YEAST COMPRESS,0.9439501
6193,libby pumpkin,PUMPKIN,0.8562875
6194,requeson cheese,CHEESE,0.88495326
6196,breadcrumb make,BREAD MULTICEREAL,0.8818816
6197,request tomato soup,TOMATO PUREE,0.86761343
6199,mini pepper,PEPPER,0.8677976
6203,lamb gravy,LAMB WITH BONE,0.8503469
6204,extra cream,CREAM,0.8830841
6205,chicken stock bouillon,CHICKEN WITH BONE,0.8483305
6207,apricot liqueur,APRICOT,0.849841
6208,bean liquid,BEAN,0.88702095
6209,blueberry preserve,BLUEBERRY,0.9279511
6210,four cheese,CHEESE,0.82798606
6213,corn muffin,CORNFLAKES CEREAL,0.90900034
6216,pork sausage dean,PORK SAUSAGE,0.95891875
6222,goya,QUINOA,0.8621107
6225,fine graham cracker crumb,FLAVOR CRACKER,0.84513056
6229,contadina tomato sauce,TOMATO ARRABBIATA,0.88375044
6230,watermelon wedge,WATERMELON,0.95398164
6233,comino,PECORINO,0.89097095
6234,potato variety,POTATO,0.903606
6235,toll house baking cocoa,COCOA CAKE,0.82440025
6242,vegetable oil rack,VEGETABLE,0.81085026
6243,almond milk rice,ALMOND MILK,0.92092097
6248,meat chicken breast shrimp,CHICKEN WITH BONE,0.8959001
6249,carrot curl,CARROT CAN,0.9199437
6251,potato puree,POTATO,0.8593785
6257,rennet,CAMEMBERT,0.8229424
6258,yellow corn grit,CORN CAN,0.82683104
6265,lemon drink mix,LEMON,0.8485662
6267,apricot filling,APRICOT,0.96478784
6269,egg yolk save,EGG PASTA,0.8427191
6271,jalapeno cheddar cheese dip,CHEESE SEMIHARD,0.8153422
6281,campbell beef consomme,BEEF WITH BONE,0.8537506
6283,chicken bouillon mix,CHICKEN WITH BONE,0.8230816
6289,perdue chicken breast,CHICKEN WITH BONE,0.8852865
6293,gimmie sausage flavor,PORK SAUSAGE,0.83363533
6294,savory beef gravy,BEEF WITH BONE,0.8265087
6295,lobster shell,LOBSTER,0.91024476
6296,apricot preserve jam,APRICOT,0.82666314
6299,kraft macaroni cheese mix,CHEESE SEMIHARD,0.8487067
6310,shrimp stock chicken,CHICKEN WITH BONE,0.854818
6311,scampi,STRACCHINO,0.8537202
6313,shrimp shell,SHRIMP,0.95321864
6314,nut coconut,COCONUT,0.8419756
6315,non buttermilk,PLAIN CRACKER,0.8290665
6316,cooking spray olive oil,OLIVE OIL,0.8206576
6317,beef chuck meat,BEEF WITH BONE,0.9001672
6318,sugar jam,BEET SUGAR,0.85669756
6319,strawberry flavor danish dessert mix,STRAWBERRY JUICE,0.83690596
6323,nacho cheese chip,CHEESE SEMIHARD,0.8768179
6324,pineapple tidbit juice,PINEAPPLE JUICE,0.9415586
6327,chicken breast veal,CHICKEN WITH BONE,0.8757688
6331,rice syrup,RICE MILK,0.8998569
6335,almond meal flour,ALMOND PASTE,0.89111835
6339,au gratin potato,POTATO,0.8410876
6341,flour tortilla mix,SORGHUM FLOUR,0.8499706
6343,anise water,WATER,0.86251354
6344,tomato chili sauce,TOMATO CHOP,0.8249316
6347,heinz beef gravy,BEEF WITH BONE,0.8132719
6349,vegetable oil sunflower,SUNFLOWER SEED,0.8833196
6350,cheese cracker,CHEESE SEMIHARD,0.89068854
6352,pepper red,RED CHILLI,0.86226285
6354,beef chuck shoulder steak,BEEF WITH BONE,0.8869072
6357,vegetable stock beef,BEEF WITH BONE,0.83563054
6361,beef tip gravy,BEEF WITH BONE,0.89354455
6362,saltine cracker breadcrumb,WHOLEGRAIN CRACKER,0.8184154
6371,tbsp olive oil,OLIVE OIL,0.95181274
6375,gyoza,GHERKIN,0.81829137
6376,green giant create vegetable,GREEN BEAN,0.81088746
6378,surimi,HAKE,0.8606118
6380,rack pork back rib,PORK SAUSAGE,0.88042223
6384,width egg noodle,EGG PASTA,0.8710809
6385,sofrito seasoning,CELERY,0.8122033
6388,avocado relish,AVOCADO,0.90778506
6394,alouette spreadable cheese herb,CHEESE SEMIHARD,0.8274317
6395,cracker breadcrumb,WHOLEGRAIN CRACKER,0.83648336
6396,campbell chicken broth,CHICKEN WITH BONE,0.837108
6397,mexican chocolate cocoa powder,HAZELNUT CHOCOLATE,0.8318325
6398,chicken stock ok,CHICKEN WITH BONE,0.82590187
6400,canola margarine,MARGARINE,0.95402515
6406,pork chop tenderloin,PORK SAUSAGE,0.8814386
6407,malanga,TANGERIN,0.84493005
6412,chicken broth beef,CHICKEN WITH BONE,0.8516996
6415,romano pasta sauce,PASTA,0.8357194
6419,fruit pie,APPLE JUICE,0.8230442
6420,beef cheek,BEEF WITH BONE,0.8936255
6421,okara,EMMENTAL,0.8157345
6422,meatloaf mix beef pork veal,PORK SAUSAGE,0.8115445
6425,meatloaf mixture beef,BEEF WITH BONE,0.87645936
6426,chicken pate,CHICKEN WITH BONE,0.8727678
6429,oil sunflower,SUNFLOWER OIL,0.9619218
6432,pineapple orange banana juice,PINEAPPLE JUICE,0.841151
6433,peanut oil extra,PEANUT OIL,0.9101832
6436,almond macaroon,ALMOND PASTE,0.83771276
6441,red serrano chilie,RED CHILLI,0.82045233
6443,almond toast,ALMOND MILK,0.88938475
6445,white grape juice concentrate apple,APPLE JUICE,0.8110069
6449,vegetable onion,VEGETABLE,0.84944737
6450,raspberry preserve jam,CRANBERRY JUICE,0.86334914
6451,individual sponge cake,CAKE,0.8255582
6452,clementine zest,CLEMENTINE,0.89980596
6454,plaice fillet,PLAICE,0.8928691
6455,vegetable stock water,VEGETABLE,0.8406355
6456,wheat ziti,DURUM WHEAT,0.9158988
6458,vegetable green onion,GREEN BEAN,0.84984964
6465,ghirardelli chocolate chip,HAZELNUT CHOCOLATE,0.89122045
6466,soy sausage,SOY BURGER,0.9141917
6468,egg custard,EGG PASTA,0.9085729
6469,green snap pea,GREEN BEAN,0.8904185
6478,asian peanut oil,PEANUT OIL,0.836878
6480,raspberry flavoring,CRANBERRY JUICE,0.91803956
6481,pig stomach,PORK NECK,0.81604594
6484,artificial vanilla flavoring,VANILLA,0.8169172
6488,butter powder,BUTTER,0.88479966
6489,oat cereal,CORNFLAKES CEREAL,0.86164594
6490,venison meat,PORK WITH BONE,0.8111776
6492,finnan haddie,HADDOCK,0.81862277
6498,grain english muffin,SORGHUM FLOUR,0.84844273
6500,rack pork baby back rib,PORK WITH BONE,0.8276821
6503,mccormick beef stew seasoning,BEEF WITH BONE,0.8210224
6504,chocolate mexican,HAZELNUT CHOCOLATE,0.84609807
6505,pork turkey,PORK HAM,0.8703032
6506,finnan haddock,HADDOCK,0.90300786
6507,cento italian tomato,TOMATO ARRABBIATA,0.81654906
6508,pepper hot,PEPPER,0.8522153
6509,rice crumb,RICE,0.8518184
6511,pork stock chicken,CHICKEN WITH BONE,0.8506348
6514,red serrano pepper,RED CHILLI,0.8132913
6516,edamame bean,BEAN,0.88250786
6518,veal sausage,PORK SAUSAGE,0.85048985
6519,guava shell syrup,GUAVA,0.8545325
6520,mccormick beef seasoning,BEEF WITH BONE,0.83474165
6524,pb peanut butter,PEANUT BUTTER,0.9487016
6529,orange extract lemon,ORANGE JUICE,0.869436
6532,cheese danish,CHEESE SEMIHARD,0.8558152
6533,dairy cream,ICE CREAM,0.8308474
6534,bread out,BREAD WHOLE,0.8962106
6535,sirloin pork chop,PORK SAUSAGE,0.9062041
6542,ro tel tomato onion,TOMATO CHOP,0.88405013
6544,soy cream cheese,SOY CREAM,0.91283953
6545,citrus zest orange,ORANGE JUICE,0.85623527
6550,chocolate cocoa,HAZELNUT CHOCOLATE,0.9355892
6553,apricot pineapple preserve,PINEAPPLE,0.8789888
6556,peach baby food,PEACH,0.8673134
6568,orange juice lemon lime,ORANGE JUICE,0.83854914
6573,baby corn crosswise,CORN CAN,0.84180903
6583,rye toast,RYE,0.82045585
6584,lobster head,LOBSTER,0.95523775
6590,perfect egg pasta,EGG PASTA,0.8185727
6596,aji bell pepper,PEPPER,0.82713777
6597,banana orange juice concentrate,ORANGE JUICE,0.8353932
6600,onion yellow,ONION,0.92371505
6601,gaeta olive,OLIVE,0.94597936
6603,rutland cheese,CHEESE,0.84809977
6606,espresso granule,ESPRESSO,0.9530253
6608,beef shoulder chuck roast,PORK SAUSAGE,0.8279857
6611,pasta shape,PASTA,0.9408997
6614,granary bread,BREAD WHOLE,0.8900641
6619,lawrys garlic salt,GARLIC,0.8750571
6620,coconut yogurt,YOGURT FLAVOUR,0.8947097
6624,passata tomato,TOMATO PEEL,0.93696916
6625,banana extract,BANANA,0.89953804
6627,beef rib eye,BEEF WITH BONE,0.9174416
6628,almond below,ALMOND,0.9170106
6635,perciatelli,PARMIGIANO REGGIANO,0.88353884
6636,jello vanilla pudding mix,CHOCOLATE CREAM COOKY,0.8546848
6637,basic wheat french crepe,WHEAT PLAIN FLOUR,0.8109329
6638,sandwich sauce,BACON,0.8235221
6639,fennell seed,HADDOCK,0.8154184
6642,dipping chocolate,CHOCOLATE,0.8766544
6643,corn cake,CORNFLAKES CEREAL,0.86018324
6644,choice beef stew,BEEF WITH BONE,0.8113359
6647,cream greek yogurt,YOGURT WHITE,0.8969381
6650,fruit cocktail syrup,CRANBERRY JUICE,0.8166975
6652,macadamia nut syrup,CASHEW NUT,0.8472783
6653,raspberry yogurt,YOGURT FLAVOUR,0.94409263
6655,gluten chicken stock,CHICKEN WITH BONE,0.8503951
6657,banana bread,BANANA,0.870396
6659,custard cream,HAZELNUT CREAM,0.85626614
6668,tofu pocket,TOFU,0.8440392
6671,beaufort cheese,CHEESE,0.8642832
6673,strawberry ice cream topping,STRAWBERRY JUICE,0.89097023
6674,myoga,EMMENTAL,0.8401345
6675,kiwi juice,KIWI JUICE,0.99999994
6677,egg bread white,EGG PASTA,0.81809956
6678,sugar vanilla syrup,HAZELNUT CREAM,0.8174782
6686,cepes,HAKE,0.87154794
6687,wine champagne,WINE WHITE,0.8151626
6688,brioche bread egg,EGG PASTA,0.8582966
6693,pre,QUORN,0.827335
6695,peach preserve apricot,PEACH,0.82691544
6698,bonito fish,SPINACH,0.82884943
6700,maitake mushroom,MUSHROOM,0.8632831
6701,pineapple sauce,PINEAPPLE JUICE,0.93588126
6702,smokies sausage,PORK SAUSAGE,0.84917885
6704,wasabi mayonnaise,MAYONNAISE,0.9701576
6705,plain oatmeal,BREAD PLAIN,0.8460593
6708,chicken stock dashi,CHICKEN WITH BONE,0.85394406
6711,chocolate dark,DARK CHOCOLATE,0.9618243
6713,boursin spreadable cheese herb,CHEESE SEMIHARD,0.81358373
6714,mitsuba,HAKE,0.81770194
6718,caramel coloring,ALMOND PASTE,0.81123304
6720,dark chocolate couverture,DARK CHOCOLATE,0.9199157
6721,rabbit joint,RABBIT WITH BONE,0.8182231
6724,mango jelly crystal,MANGO JUICE,0.8595641
6728,grissini breadstick,BREAD WHOLE,0.84125954
6731,almond flour meal,ALMOND PASTE,0.8692928
6734,self rising cake flour,CAKE,0.81845826
6735,goat cheese chevre,GOAT CHEESE,0.9423994
6736,cooky cream ice,ICE CREAM,0.9410621
6738,honeycomb candy,CASHEW NUT,0.8103596
6742,wheat orzo,WHEAT,0.9583998
6746,polyunsaturated margarine,MARGARINE,0.85780376
6750,sharp cheese,CHEESE,0.82145435
6752,cucumber relish,CUCUMBER,0.9183135
6755,risoni,CAMEMBERT,0.85215634
6757,wholemeal breadcrumb,BREAD WHOLE,0.88792723
6759,cinnamon syrup,HAZELNUT CREAM,0.815894
6763,white breadcrumb wheat,WHOLE WHEAT FLOUR,0.86200625
6764,cloudy apple juice,APPLE JUICE,0.8261435
6767,cheddar cheese cube,CHEESE SEMIHARD,0.8577743
6768,lemon jelly,LEMON,0.8355456
6771,lime segment,LIME,0.9513805
6772,fruit nectar,PEAR JUICE,0.820163
6777,tubular pasta,PASTA,0.85714686
6778,banana syrup,BANANA,0.8964252
6780,pear brandy,PEAR JUICE,0.8995975
6781,emu,EMMENTAL,0.87015384
6782,side pork,PORK NECK,0.9340053
6783,garlic onion mix,GARLIC,0.818853
6787,natural yoghurt yogurt,YOGURT FLAVOUR,0.93517435
6788,gingernut biscuit,HAZELNUT PASTE,0.8322707
6790,chorizo sausage diagonally,PORK SAUSAGE,0.84691554
6792,mochi rice,RICE,0.886672
6794,kangaroo fillet beef,KANGAROO MEAT,0.821094
6795,fruit bread,APPLE JUICE,0.8156457
6797,cherimoya,HAKE,0.83771163
6798,apricot nectar juice,APRICOT,0.8401002
6800,nutri grain cereal,CORNFLAKES CEREAL,0.8518133
6805,soy mayonnaise,MAYONNAISE,0.88672245
6808,bean mix,BEAN,0.8746281
6809,coconut gel,COCONUT,0.93096095
6811,meat vegetable,PORK WITH BONE,0.815275
6812,shrimp juice,SHRIMP,0.8854871
6814,almond sugar,ALMOND PASTE,0.9217069
6817,cuttlefish,CUTTLEFISH,1.0
6819,amaranth,CLEMENTINE,0.836243
6820,mushroom crimini,MUSHROOM,0.8319192
6822,hamour fish,MAKEREL FISH STICK,0.88887876
6825,sev,QUORN,0.8673909
6827,plum puree,PLUM,0.91510785
6828,candy chocolate,ALMOND CHOCOLATE,0.877988
6831,slightly bread,BREAD PLAIN,0.8106394
6835,fruit almond,PEAR JUICE,0.87015027
6836,dark chocolate cake mix,DARK CHOCOLATE,0.8311411
6838,wafer,WHITING,0.8219584
6839,beef tip meat,BEEF WITH BONE,0.91491187
6840,wasabi horseradish mayonnaise,MAYONNAISE,0.83622
6842,muskmelon,WATERMELON,0.85317254
6843,blueberry jam,BLUEBERRY JUICE,0.9411347
6844,coffee filter,COFFEE FILTER,1.0
6845,wafer biscuit,SORGHUM FLOUR,0.8145063
6848,strip orange,ORANGE,0.8816505
6850,strawberry glaze,STRAWBERRY JUICE,0.93690276
6852,green dal,GREEN BEAN,0.8608982
6854,vegetable oil canola,VEGETABLE,0.8106105
6857,fennel head,FENNEL,0.9480607
6858,lemon sherbet,LEMON,0.82342803
6866,mango cheek,MANGO,0.9206625
6867,cheese cloth,CHEESE,0.89979464
6869,nut macadamia,CASHEW NUT,0.8740916
6880,tilapia fish fillet,HAKE FISH STICK,0.8546648
6887,panch phoran,CAMEMBERT,0.81133026
6889,beef seasoning,BEEF WITH BONE,0.87939286
6891,peach chutney,PEACH,0.87799215
6895,tilsiter cheese,CHEESE,0.86294496
6896,garbanzo bean flour,MUNG BEAN FLOUR,0.943599
6897,honey wheat bread,WHOLE WHEAT FLOUR,0.86809075
6898,onion puree,ONION,0.89884734
6899,fruit blueberry,BLUEBERRY,0.92342675
6901,rye cracker,WHOLEGRAIN CRACKER,0.8400152
6906,atta flour,MILLET FLOUR,0.8978472
6907,sesame oil sunflower,SESAME SEED,0.87045336
6910,popsicle,FLAVOR CRACKER,0.81714296
6911,mawa,HAKE,0.8421111
6913,bread machine flour,BREAD MULTICEREAL,0.85219914
6914,glace de viande,CAMEMBERT,0.85345185
6915,milk chocolate cocoa,MILK CHOCOLATE,0.93858504
6917,green chard leaf,GREEN BEAN,0.899692
6920,bonito tuna,TUNA IN CAN,0.8634968
6922,mince meat,PORK WITH BONE,0.83366394
6932,el bean,BEAN,0.8658221
6937,eggnog support,EGGPLANT,0.84971595
6938,manioc flour,MILLET FLOUR,0.85390955
6940,head butterhead lettuce,LETTUCE,0.8138336
6941,pork brisket,PORK SAUSAGE,0.8673811
6942,pork ramen noodle,PORK HAM,0.8799458
6944,pea water,PEA,0.84810615
6945,koshi,HAKE,0.825662
6950,soybean flour,SOYBEAN,0.89740694
6954,joint beef,BEEF WITH BONE,0.87785304
6956,green tea powder matcha,COFFEE GREEN,0.82015955
6958,hon dashi,HAKE,0.81104034
6961,coconut paste,COCONUT,0.91350466
6962,mushroom cremini,MUSHROOM,0.8958873
6968,yam 'suran,HAKE,0.82707614
6972,apricot chutney,APRICOT,0.86968243
6973,chicken tender ``,CHICKEN WITH BONE,0.8248315
6974,mung bean flour,MUNG BEAN FLOUR,0.99999976
6975,baby turnip,TURNIP,0.872777
6977,strawberry sauce,STRAWBERRY JUICE,0.94226
6979,satsuma orange,ORANGE,0.85813487
6980,butterfish,SPINACH,0.8283771
6981,cling peach half,PEACH,0.93050474
6982,maldive fish,COD FISH STICK,0.8394584
6983,olive pomace oil,OLIVE OIL,0.9324194
6985,chocolate mousse mix,CHOCOLATE CREAM COOKY,0.90500313
6989,champagne white wine,WINE WHITE,0.8663409
6990,salad green mix,GREEN BEAN,0.8150835
6991,vegetarian chicken strip,CHICKEN BONE FREE,0.81564
6993,toblerone chocolate,CHOCOLATE,0.9225428
6994,pork roast butt,PORK SAUSAGE,0.90503657
6996,korean sesame oil,SESAME SEED,0.814497
7000,snail shell,SNAIL,0.9043906
7002,loaf egg bread,EGG PASTA,0.81878656
7004,pineapple essence,PINEAPPLE,0.95869046
7010,sea urchin roe,SWARDFISH,0.8148614
7015,pork gravy mix,PORK SAUSAGE,0.909778
7017,salba seed,RADISH,0.83301586
7018,schmaltz chicken,CHICKEN WITH BONE,0.85617983
7020,tomato powder,TOMATO PEEL,0.95076823
7021,almond purpose flour,ALMOND PASTE,0.88897187
7022,middle eastern red pepper,RED CHILLI,0.8505139
7024,cheddar cheese soup nacho,CHEESE SEMIHARD,0.8251471
7026,chocolate wafer cookie,CHOCOLATE CREAM COOKY,0.9124776
7032,mastellen,MILLET,0.85111797
7040,pineapple sage,PINEAPPLE,0.8422197
7042,vanilla cookie crumb,CHOCOLATE CREAM COOKY,0.8407594
7046,soy coffee creamer,COFFEE FILTER,0.8372298
7047,yogurt starter,YOGURT FLAVOUR,0.9671023
7053,wheat grain,WHEAT,0.93813
7058,mustard mayonnaise,MAYONNAISE,0.8728945
7060,wholemeal pita bread,BREAD WHOLE,0.9002985
7062,pork sirloin tip roast,PORK SAUSAGE,0.863714
7064,shrimp broth,SHRIMP,0.87123513
7065,schmaltz,GHERKIN,0.8202666
7067,butter flavor extract,BUTTER,0.8328469
7070,strawberry jam apricot,STRAWBERRY JUICE,0.8731824
7071,sugar sprinkle,BEET SUGAR,0.84631646
7072,yellow watermelon,WATERMELON,0.85708153
7074,brisling sardine,SARDINE,0.9426053
7079,yellowfin tuna fillet,TUNA IN CAN,0.8373246
7082,orange juice lemon,ORANGE JUICE,0.928243
7089,beef tortellini,BEEF WITH BONE,0.8734471
7093,chicken salad,CHICKEN WITH BONE,0.86126184
7094,tomato rose,TOMATO,0.9307296
7098,cloudberry jam,RASPBERRY,0.8154048
7100,pork blade roast,PORK SAUSAGE,0.8775498
7102,goat cheese feta,GOAT CHEESE,0.9240567
7104,wheat bread rye,WHOLE WHEAT FLOUR,0.83450246
7105,chocolate sponge cake,CHOCOLATE CREAM COOKY,0.89194024
7108,wheat pita pocket,WHEAT,0.8854566
7109,betty crocker sugar,BEET SUGAR,0.8630942
7112,fig leaf,FIG JUICE,0.86476827
7114,olive bread,OLIVE OIL,0.8264211
7115,cajeta caramel topping,CRANBERRY JUICE,0.8444587
7118,tostados,GRANA PADANO,0.86449593
7120,noodle egg,EGG PASTA,0.90298086
7122,sesame powder,SESAME SEED,0.8926347
7126,soup vegetable,VEGETABLE,0.82106626
7128,cheese mexican,CHEESE SEMIHARD,0.8276355
7129,breadcrumb wheat bread,WHOLE WHEAT FLOUR,0.8837557
7131,green mussel,GREEN BEAN,0.83813846
7132,gerber oatmeal cereal,CORNFLAKES CEREAL,0.8791331
7133,fish fillet cod,COD FISH STICK,0.9466754
7134,strawberry daiquiri concentrate,CRANBERRY JUICE,0.87112194
7135,sugar apricot preserve,APRICOT,0.86440027
